image_path,label
./SMDD_preprocessed/train/bonafide/img108898.png,bonafide
./SMDD_preprocessed/train/bonafide/img108923.png,bonafide
./SMDD_preprocessed/train/bonafide/img108938.png,bonafide
./SMDD_preprocessed/train/bonafide/img108954.png,bonafide
./SMDD_preprocessed/train/bonafide/img108966.png,bonafide
./SMDD_preprocessed/train/bonafide/img108977.png,bonafide
./SMDD_preprocessed/train/bonafide/img109013.png,bonafide
./SMDD_preprocessed/train/bonafide/img109017.png,bonafide
./SMDD_preprocessed/train/bonafide/img109054.png,bonafide
./SMDD_preprocessed/train/bonafide/img109066.png,bonafide
./SMDD_preprocessed/train/bonafide/img109086.png,bonafide
./SMDD_preprocessed/train/bonafide/img109092.png,bonafide
./SMDD_preprocessed/train/bonafide/img109107.png,bonafide
./SMDD_preprocessed/train/bonafide/img109112.png,bonafide
./SMDD_preprocessed/train/bonafide/img109114.png,bonafide
./SMDD_preprocessed/train/bonafide/img109122.png,bonafide
./SMDD_preprocessed/train/bonafide/img109186.png,bonafide
./SMDD_preprocessed/train/bonafide/img109227.png,bonafide
./SMDD_preprocessed/train/bonafide/img109245.png,bonafide
./SMDD_preprocessed/train/bonafide/img109343.png,bonafide
./SMDD_preprocessed/train/bonafide/img109392.png,bonafide
./SMDD_preprocessed/train/bonafide/img109402.png,bonafide
./SMDD_preprocessed/train/bonafide/img109406.png,bonafide
./SMDD_preprocessed/train/bonafide/img109418.png,bonafide
./SMDD_preprocessed/train/bonafide/img109433.png,bonafide
./SMDD_preprocessed/train/bonafide/img109485.png,bonafide
./SMDD_preprocessed/train/bonafide/img109487.png,bonafide
./SMDD_preprocessed/train/bonafide/img109489.png,bonafide
./SMDD_preprocessed/train/bonafide/img109572.png,bonafide
./SMDD_preprocessed/train/bonafide/img109581.png,bonafide
./SMDD_preprocessed/train/bonafide/img109588.png,bonafide
./SMDD_preprocessed/train/bonafide/img109609.png,bonafide
./SMDD_preprocessed/train/bonafide/img109610.png,bonafide
./SMDD_preprocessed/train/bonafide/img109625.png,bonafide
./SMDD_preprocessed/train/bonafide/img109632.png,bonafide
./SMDD_preprocessed/train/bonafide/img109640.png,bonafide
./SMDD_preprocessed/train/bonafide/img109646.png,bonafide
./SMDD_preprocessed/train/bonafide/img109679.png,bonafide
./SMDD_preprocessed/train/bonafide/img109687.png,bonafide
./SMDD_preprocessed/train/bonafide/img109735.png,bonafide
./SMDD_preprocessed/train/bonafide/img109815.png,bonafide
./SMDD_preprocessed/train/bonafide/img109825.png,bonafide
./SMDD_preprocessed/train/bonafide/img109834.png,bonafide
./SMDD_preprocessed/train/bonafide/img109875.png,bonafide
./SMDD_preprocessed/train/bonafide/img109879.png,bonafide
./SMDD_preprocessed/train/bonafide/img109880.png,bonafide
./SMDD_preprocessed/train/bonafide/img109898.png,bonafide
./SMDD_preprocessed/train/bonafide/img109907.png,bonafide
./SMDD_preprocessed/train/bonafide/img109909.png,bonafide
./SMDD_preprocessed/train/bonafide/img109939.png,bonafide
./SMDD_preprocessed/train/bonafide/img109941.png,bonafide
./SMDD_preprocessed/train/bonafide/img109946.png,bonafide
./SMDD_preprocessed/train/bonafide/img110025.png,bonafide
./SMDD_preprocessed/train/bonafide/img110055.png,bonafide
./SMDD_preprocessed/train/bonafide/img110064.png,bonafide
./SMDD_preprocessed/train/bonafide/img110075.png,bonafide
./SMDD_preprocessed/train/bonafide/img110076.png,bonafide
./SMDD_preprocessed/train/bonafide/img110092.png,bonafide
./SMDD_preprocessed/train/bonafide/img110105.png,bonafide
./SMDD_preprocessed/train/bonafide/img110106.png,bonafide
./SMDD_preprocessed/train/bonafide/img110130.png,bonafide
./SMDD_preprocessed/train/bonafide/img110152.png,bonafide
./SMDD_preprocessed/train/bonafide/img110156.png,bonafide
./SMDD_preprocessed/train/bonafide/img110166.png,bonafide
./SMDD_preprocessed/train/bonafide/img110173.png,bonafide
./SMDD_preprocessed/train/bonafide/img110175.png,bonafide
./SMDD_preprocessed/train/bonafide/img110185.png,bonafide
./SMDD_preprocessed/train/bonafide/img110224.png,bonafide
./SMDD_preprocessed/train/bonafide/img110274.png,bonafide
./SMDD_preprocessed/train/bonafide/img110286.png,bonafide
./SMDD_preprocessed/train/bonafide/img110297.png,bonafide
./SMDD_preprocessed/train/bonafide/img110311.png,bonafide
./SMDD_preprocessed/train/bonafide/img110358.png,bonafide
./SMDD_preprocessed/train/bonafide/img110367.png,bonafide
./SMDD_preprocessed/train/bonafide/img110397.png,bonafide
./SMDD_preprocessed/train/bonafide/img110399.png,bonafide
./SMDD_preprocessed/train/bonafide/img110405.png,bonafide
./SMDD_preprocessed/train/bonafide/img110428.png,bonafide
./SMDD_preprocessed/train/bonafide/img110430.png,bonafide
./SMDD_preprocessed/train/bonafide/img110465.png,bonafide
./SMDD_preprocessed/train/bonafide/img110490.png,bonafide
./SMDD_preprocessed/train/bonafide/img110518.png,bonafide
./SMDD_preprocessed/train/bonafide/img110548.png,bonafide
./SMDD_preprocessed/train/bonafide/img110601.png,bonafide
./SMDD_preprocessed/train/bonafide/img110639.png,bonafide
./SMDD_preprocessed/train/bonafide/img110682.png,bonafide
./SMDD_preprocessed/train/bonafide/img110706.png,bonafide
./SMDD_preprocessed/train/bonafide/img110713.png,bonafide
./SMDD_preprocessed/train/bonafide/img110740.png,bonafide
./SMDD_preprocessed/train/bonafide/img110757.png,bonafide
./SMDD_preprocessed/train/bonafide/img110765.png,bonafide
./SMDD_preprocessed/train/bonafide/img110771.png,bonafide
./SMDD_preprocessed/train/bonafide/img110778.png,bonafide
./SMDD_preprocessed/train/bonafide/img110829.png,bonafide
./SMDD_preprocessed/train/bonafide/img110852.png,bonafide
./SMDD_preprocessed/train/bonafide/img110875.png,bonafide
./SMDD_preprocessed/train/bonafide/img110918.png,bonafide
./SMDD_preprocessed/train/bonafide/img110925.png,bonafide
./SMDD_preprocessed/train/bonafide/img110940.png,bonafide
./SMDD_preprocessed/train/bonafide/img110949.png,bonafide
./SMDD_preprocessed/train/bonafide/img110951.png,bonafide
./SMDD_preprocessed/train/bonafide/img110957.png,bonafide
./SMDD_preprocessed/train/bonafide/img110987.png,bonafide
./SMDD_preprocessed/train/bonafide/img110996.png,bonafide
./SMDD_preprocessed/train/bonafide/img111001.png,bonafide
./SMDD_preprocessed/train/bonafide/img111013.png,bonafide
./SMDD_preprocessed/train/bonafide/img111017.png,bonafide
./SMDD_preprocessed/train/bonafide/img111024.png,bonafide
./SMDD_preprocessed/train/bonafide/img111049.png,bonafide
./SMDD_preprocessed/train/bonafide/img111090.png,bonafide
./SMDD_preprocessed/train/bonafide/img111116.png,bonafide
./SMDD_preprocessed/train/bonafide/img111120.png,bonafide
./SMDD_preprocessed/train/bonafide/img111154.png,bonafide
./SMDD_preprocessed/train/bonafide/img111192.png,bonafide
./SMDD_preprocessed/train/bonafide/img111194.png,bonafide
./SMDD_preprocessed/train/bonafide/img111196.png,bonafide
./SMDD_preprocessed/train/bonafide/img111270.png,bonafide
./SMDD_preprocessed/train/bonafide/img111338.png,bonafide
./SMDD_preprocessed/train/bonafide/img111360.png,bonafide
./SMDD_preprocessed/train/bonafide/img111371.png,bonafide
./SMDD_preprocessed/train/bonafide/img111416.png,bonafide
./SMDD_preprocessed/train/bonafide/img111418.png,bonafide
./SMDD_preprocessed/train/bonafide/img111437.png,bonafide
./SMDD_preprocessed/train/bonafide/img111445.png,bonafide
./SMDD_preprocessed/train/bonafide/img111487.png,bonafide
./SMDD_preprocessed/train/bonafide/img111493.png,bonafide
./SMDD_preprocessed/train/bonafide/img111537.png,bonafide
./SMDD_preprocessed/train/bonafide/img111545.png,bonafide
./SMDD_preprocessed/train/bonafide/img111630.png,bonafide
./SMDD_preprocessed/train/bonafide/img111705.png,bonafide
./SMDD_preprocessed/train/bonafide/img111723.png,bonafide
./SMDD_preprocessed/train/bonafide/img111767.png,bonafide
./SMDD_preprocessed/train/bonafide/img111782.png,bonafide
./SMDD_preprocessed/train/bonafide/img111797.png,bonafide
./SMDD_preprocessed/train/bonafide/img111799.png,bonafide
./SMDD_preprocessed/train/bonafide/img111881.png,bonafide
./SMDD_preprocessed/train/bonafide/img111894.png,bonafide
./SMDD_preprocessed/train/bonafide/img111899.png,bonafide
./SMDD_preprocessed/train/bonafide/img111946.png,bonafide
./SMDD_preprocessed/train/bonafide/img111966.png,bonafide
./SMDD_preprocessed/train/bonafide/img112024.png,bonafide
./SMDD_preprocessed/train/bonafide/img112079.png,bonafide
./SMDD_preprocessed/train/bonafide/img112082.png,bonafide
./SMDD_preprocessed/train/bonafide/img112087.png,bonafide
./SMDD_preprocessed/train/bonafide/img112163.png,bonafide
./SMDD_preprocessed/train/bonafide/img112173.png,bonafide
./SMDD_preprocessed/train/bonafide/img112183.png,bonafide
./SMDD_preprocessed/train/bonafide/img112239.png,bonafide
./SMDD_preprocessed/train/bonafide/img112305.png,bonafide
./SMDD_preprocessed/train/bonafide/img112313.png,bonafide
./SMDD_preprocessed/train/bonafide/img112323.png,bonafide
./SMDD_preprocessed/train/bonafide/img112332.png,bonafide
./SMDD_preprocessed/train/bonafide/img112353.png,bonafide
./SMDD_preprocessed/train/bonafide/img112458.png,bonafide
./SMDD_preprocessed/train/bonafide/img112468.png,bonafide
./SMDD_preprocessed/train/bonafide/img112473.png,bonafide
./SMDD_preprocessed/train/bonafide/img112492.png,bonafide
./SMDD_preprocessed/train/bonafide/img112500.png,bonafide
./SMDD_preprocessed/train/bonafide/img112504.png,bonafide
./SMDD_preprocessed/train/bonafide/img112515.png,bonafide
./SMDD_preprocessed/train/bonafide/img112516.png,bonafide
./SMDD_preprocessed/train/bonafide/img112517.png,bonafide
./SMDD_preprocessed/train/bonafide/img112528.png,bonafide
./SMDD_preprocessed/train/bonafide/img112556.png,bonafide
./SMDD_preprocessed/train/bonafide/img112575.png,bonafide
./SMDD_preprocessed/train/bonafide/img112601.png,bonafide
./SMDD_preprocessed/train/bonafide/img112613.png,bonafide
./SMDD_preprocessed/train/bonafide/img112615.png,bonafide
./SMDD_preprocessed/train/bonafide/img112640.png,bonafide
./SMDD_preprocessed/train/bonafide/img112656.png,bonafide
./SMDD_preprocessed/train/bonafide/img112720.png,bonafide
./SMDD_preprocessed/train/bonafide/img112736.png,bonafide
./SMDD_preprocessed/train/bonafide/img112749.png,bonafide
./SMDD_preprocessed/train/bonafide/img112754.png,bonafide
./SMDD_preprocessed/train/bonafide/img112775.png,bonafide
./SMDD_preprocessed/train/bonafide/img112815.png,bonafide
./SMDD_preprocessed/train/bonafide/img112840.png,bonafide
./SMDD_preprocessed/train/bonafide/img112861.png,bonafide
./SMDD_preprocessed/train/bonafide/img112865.png,bonafide
./SMDD_preprocessed/train/bonafide/img112890.png,bonafide
./SMDD_preprocessed/train/bonafide/img112905.png,bonafide
./SMDD_preprocessed/train/bonafide/img112921.png,bonafide
./SMDD_preprocessed/train/bonafide/img112934.png,bonafide
./SMDD_preprocessed/train/bonafide/img112948.png,bonafide
./SMDD_preprocessed/train/bonafide/img113008.png,bonafide
./SMDD_preprocessed/train/bonafide/img113010.png,bonafide
./SMDD_preprocessed/train/bonafide/img113023.png,bonafide
./SMDD_preprocessed/train/bonafide/img113044.png,bonafide
./SMDD_preprocessed/train/bonafide/img113064.png,bonafide
./SMDD_preprocessed/train/bonafide/img113065.png,bonafide
./SMDD_preprocessed/train/bonafide/img113107.png,bonafide
./SMDD_preprocessed/train/bonafide/img113203.png,bonafide
./SMDD_preprocessed/train/bonafide/img113241.png,bonafide
./SMDD_preprocessed/train/bonafide/img113251.png,bonafide
./SMDD_preprocessed/train/bonafide/img113392.png,bonafide
./SMDD_preprocessed/train/bonafide/img113447.png,bonafide
./SMDD_preprocessed/train/bonafide/img113463.png,bonafide
./SMDD_preprocessed/train/bonafide/img113466.png,bonafide
./SMDD_preprocessed/train/bonafide/img113483.png,bonafide
./SMDD_preprocessed/train/bonafide/img113487.png,bonafide
./SMDD_preprocessed/train/bonafide/img113497.png,bonafide
./SMDD_preprocessed/train/bonafide/img113532.png,bonafide
./SMDD_preprocessed/train/bonafide/img113585.png,bonafide
./SMDD_preprocessed/train/bonafide/img113599.png,bonafide
./SMDD_preprocessed/train/bonafide/img113609.png,bonafide
./SMDD_preprocessed/train/bonafide/img113644.png,bonafide
./SMDD_preprocessed/train/bonafide/img113654.png,bonafide
./SMDD_preprocessed/train/bonafide/img113660.png,bonafide
./SMDD_preprocessed/train/bonafide/img113708.png,bonafide
./SMDD_preprocessed/train/bonafide/img113732.png,bonafide
./SMDD_preprocessed/train/bonafide/img113799.png,bonafide
./SMDD_preprocessed/train/bonafide/img113804.png,bonafide
./SMDD_preprocessed/train/bonafide/img113834.png,bonafide
./SMDD_preprocessed/train/bonafide/img113835.png,bonafide
./SMDD_preprocessed/train/bonafide/img113838.png,bonafide
./SMDD_preprocessed/train/bonafide/img113840.png,bonafide
./SMDD_preprocessed/train/bonafide/img113849.png,bonafide
./SMDD_preprocessed/train/bonafide/img113870.png,bonafide
./SMDD_preprocessed/train/bonafide/img113886.png,bonafide
./SMDD_preprocessed/train/bonafide/img113902.png,bonafide
./SMDD_preprocessed/train/bonafide/img113912.png,bonafide
./SMDD_preprocessed/train/bonafide/img113924.png,bonafide
./SMDD_preprocessed/train/bonafide/img113971.png,bonafide
./SMDD_preprocessed/train/bonafide/img114025.png,bonafide
./SMDD_preprocessed/train/bonafide/img114074.png,bonafide
./SMDD_preprocessed/train/bonafide/img114101.png,bonafide
./SMDD_preprocessed/train/bonafide/img114152.png,bonafide
./SMDD_preprocessed/train/bonafide/img114188.png,bonafide
./SMDD_preprocessed/train/bonafide/img114207.png,bonafide
./SMDD_preprocessed/train/bonafide/img114223.png,bonafide
./SMDD_preprocessed/train/bonafide/img114231.png,bonafide
./SMDD_preprocessed/train/bonafide/img114240.png,bonafide
./SMDD_preprocessed/train/bonafide/img114262.png,bonafide
./SMDD_preprocessed/train/bonafide/img114288.png,bonafide
./SMDD_preprocessed/train/bonafide/img114377.png,bonafide
./SMDD_preprocessed/train/bonafide/img114404.png,bonafide
./SMDD_preprocessed/train/bonafide/img114429.png,bonafide
./SMDD_preprocessed/train/bonafide/img114451.png,bonafide
./SMDD_preprocessed/train/bonafide/img114484.png,bonafide
./SMDD_preprocessed/train/bonafide/img114491.png,bonafide
./SMDD_preprocessed/train/bonafide/img114492.png,bonafide
./SMDD_preprocessed/train/bonafide/img114507.png,bonafide
./SMDD_preprocessed/train/bonafide/img114509.png,bonafide
./SMDD_preprocessed/train/bonafide/img114544.png,bonafide
./SMDD_preprocessed/train/bonafide/img114553.png,bonafide
./SMDD_preprocessed/train/bonafide/img114583.png,bonafide
./SMDD_preprocessed/train/bonafide/img114595.png,bonafide
./SMDD_preprocessed/train/bonafide/img114605.png,bonafide
./SMDD_preprocessed/train/bonafide/img114662.png,bonafide
./SMDD_preprocessed/train/bonafide/img114688.png,bonafide
./SMDD_preprocessed/train/bonafide/img114690.png,bonafide
./SMDD_preprocessed/train/bonafide/img114729.png,bonafide
./SMDD_preprocessed/train/bonafide/img114749.png,bonafide
./SMDD_preprocessed/train/bonafide/img114821.png,bonafide
./SMDD_preprocessed/train/bonafide/img114835.png,bonafide
./SMDD_preprocessed/train/bonafide/img114841.png,bonafide
./SMDD_preprocessed/train/bonafide/img114846.png,bonafide
./SMDD_preprocessed/train/bonafide/img114884.png,bonafide
./SMDD_preprocessed/train/bonafide/img114885.png,bonafide
./SMDD_preprocessed/train/bonafide/img114886.png,bonafide
./SMDD_preprocessed/train/bonafide/img114898.png,bonafide
./SMDD_preprocessed/train/bonafide/img114946.png,bonafide
./SMDD_preprocessed/train/bonafide/img114960.png,bonafide
./SMDD_preprocessed/train/bonafide/img114993.png,bonafide
./SMDD_preprocessed/train/bonafide/img115036.png,bonafide
./SMDD_preprocessed/train/bonafide/img115078.png,bonafide
./SMDD_preprocessed/train/bonafide/img115081.png,bonafide
./SMDD_preprocessed/train/bonafide/img115122.png,bonafide
./SMDD_preprocessed/train/bonafide/img115158.png,bonafide
./SMDD_preprocessed/train/bonafide/img115167.png,bonafide
./SMDD_preprocessed/train/bonafide/img115198.png,bonafide
./SMDD_preprocessed/train/bonafide/img115230.png,bonafide
./SMDD_preprocessed/train/bonafide/img115242.png,bonafide
./SMDD_preprocessed/train/bonafide/img115243.png,bonafide
./SMDD_preprocessed/train/bonafide/img115258.png,bonafide
./SMDD_preprocessed/train/bonafide/img115259.png,bonafide
./SMDD_preprocessed/train/bonafide/img115275.png,bonafide
./SMDD_preprocessed/train/bonafide/img115291.png,bonafide
./SMDD_preprocessed/train/bonafide/img115305.png,bonafide
./SMDD_preprocessed/train/bonafide/img115312.png,bonafide
./SMDD_preprocessed/train/bonafide/img115317.png,bonafide
./SMDD_preprocessed/train/bonafide/img115320.png,bonafide
./SMDD_preprocessed/train/bonafide/img115324.png,bonafide
./SMDD_preprocessed/train/bonafide/img115477.png,bonafide
./SMDD_preprocessed/train/bonafide/img115521.png,bonafide
./SMDD_preprocessed/train/bonafide/img115541.png,bonafide
./SMDD_preprocessed/train/bonafide/img115546.png,bonafide
./SMDD_preprocessed/train/bonafide/img115552.png,bonafide
./SMDD_preprocessed/train/bonafide/img115559.png,bonafide
./SMDD_preprocessed/train/bonafide/img115619.png,bonafide
./SMDD_preprocessed/train/bonafide/img115634.png,bonafide
./SMDD_preprocessed/train/bonafide/img115643.png,bonafide
./SMDD_preprocessed/train/bonafide/img115665.png,bonafide
./SMDD_preprocessed/train/bonafide/img115683.png,bonafide
./SMDD_preprocessed/train/bonafide/img115723.png,bonafide
./SMDD_preprocessed/train/bonafide/img115755.png,bonafide
./SMDD_preprocessed/train/bonafide/img115798.png,bonafide
./SMDD_preprocessed/train/bonafide/img115809.png,bonafide
./SMDD_preprocessed/train/bonafide/img115813.png,bonafide
./SMDD_preprocessed/train/bonafide/img115816.png,bonafide
./SMDD_preprocessed/train/bonafide/img115848.png,bonafide
./SMDD_preprocessed/train/bonafide/img115850.png,bonafide
./SMDD_preprocessed/train/bonafide/img115866.png,bonafide
./SMDD_preprocessed/train/bonafide/img115869.png,bonafide
./SMDD_preprocessed/train/bonafide/img115894.png,bonafide
./SMDD_preprocessed/train/bonafide/img115900.png,bonafide
./SMDD_preprocessed/train/bonafide/img115919.png,bonafide
./SMDD_preprocessed/train/bonafide/img115933.png,bonafide
./SMDD_preprocessed/train/bonafide/img115981.png,bonafide
./SMDD_preprocessed/train/bonafide/img115998.png,bonafide
./SMDD_preprocessed/train/bonafide/img116024.png,bonafide
./SMDD_preprocessed/train/bonafide/img116058.png,bonafide
./SMDD_preprocessed/train/bonafide/img116081.png,bonafide
./SMDD_preprocessed/train/bonafide/img116082.png,bonafide
./SMDD_preprocessed/train/bonafide/img116116.png,bonafide
./SMDD_preprocessed/train/bonafide/img116117.png,bonafide
./SMDD_preprocessed/train/bonafide/img116149.png,bonafide
./SMDD_preprocessed/train/bonafide/img116151.png,bonafide
./SMDD_preprocessed/train/bonafide/img116186.png,bonafide
./SMDD_preprocessed/train/bonafide/img116246.png,bonafide
./SMDD_preprocessed/train/bonafide/img116261.png,bonafide
./SMDD_preprocessed/train/bonafide/img116269.png,bonafide
./SMDD_preprocessed/train/bonafide/img116278.png,bonafide
./SMDD_preprocessed/train/bonafide/img116316.png,bonafide
./SMDD_preprocessed/train/bonafide/img116346.png,bonafide
./SMDD_preprocessed/train/bonafide/img116360.png,bonafide
./SMDD_preprocessed/train/bonafide/img116371.png,bonafide
./SMDD_preprocessed/train/bonafide/img116372.png,bonafide
./SMDD_preprocessed/train/bonafide/img116467.png,bonafide
./SMDD_preprocessed/train/bonafide/img116485.png,bonafide
./SMDD_preprocessed/train/bonafide/img116491.png,bonafide
./SMDD_preprocessed/train/bonafide/img116494.png,bonafide
./SMDD_preprocessed/train/bonafide/img116506.png,bonafide
./SMDD_preprocessed/train/bonafide/img116584.png,bonafide
./SMDD_preprocessed/train/bonafide/img116597.png,bonafide
./SMDD_preprocessed/train/bonafide/img116599.png,bonafide
./SMDD_preprocessed/train/bonafide/img116645.png,bonafide
./SMDD_preprocessed/train/bonafide/img116661.png,bonafide
./SMDD_preprocessed/train/bonafide/img116667.png,bonafide
./SMDD_preprocessed/train/bonafide/img116670.png,bonafide
./SMDD_preprocessed/train/bonafide/img116690.png,bonafide
./SMDD_preprocessed/train/bonafide/img116716.png,bonafide
./SMDD_preprocessed/train/bonafide/img116718.png,bonafide
./SMDD_preprocessed/train/bonafide/img116733.png,bonafide
./SMDD_preprocessed/train/bonafide/img116765.png,bonafide
./SMDD_preprocessed/train/bonafide/img116792.png,bonafide
./SMDD_preprocessed/train/bonafide/img116799.png,bonafide
./SMDD_preprocessed/train/bonafide/img116839.png,bonafide
./SMDD_preprocessed/train/bonafide/img116845.png,bonafide
./SMDD_preprocessed/train/bonafide/img116852.png,bonafide
./SMDD_preprocessed/train/bonafide/img116859.png,bonafide
./SMDD_preprocessed/train/bonafide/img116907.png,bonafide
./SMDD_preprocessed/train/bonafide/img116913.png,bonafide
./SMDD_preprocessed/train/bonafide/img116926.png,bonafide
./SMDD_preprocessed/train/bonafide/img116931.png,bonafide
./SMDD_preprocessed/train/bonafide/img116941.png,bonafide
./SMDD_preprocessed/train/bonafide/img116974.png,bonafide
./SMDD_preprocessed/train/bonafide/img116996.png,bonafide
./SMDD_preprocessed/train/bonafide/img117032.png,bonafide
./SMDD_preprocessed/train/bonafide/img117041.png,bonafide
./SMDD_preprocessed/train/bonafide/img117080.png,bonafide
./SMDD_preprocessed/train/bonafide/img117085.png,bonafide
./SMDD_preprocessed/train/bonafide/img117105.png,bonafide
./SMDD_preprocessed/train/bonafide/img117128.png,bonafide
./SMDD_preprocessed/train/bonafide/img117132.png,bonafide
./SMDD_preprocessed/train/bonafide/img117159.png,bonafide
./SMDD_preprocessed/train/bonafide/img117170.png,bonafide
./SMDD_preprocessed/train/bonafide/img117270.png,bonafide
./SMDD_preprocessed/train/bonafide/img117299.png,bonafide
./SMDD_preprocessed/train/bonafide/img117404.png,bonafide
./SMDD_preprocessed/train/bonafide/img117410.png,bonafide
./SMDD_preprocessed/train/bonafide/img117446.png,bonafide
./SMDD_preprocessed/train/bonafide/img117488.png,bonafide
./SMDD_preprocessed/train/bonafide/img117510.png,bonafide
./SMDD_preprocessed/train/bonafide/img117550.png,bonafide
./SMDD_preprocessed/train/bonafide/img117581.png,bonafide
./SMDD_preprocessed/train/bonafide/img117589.png,bonafide
./SMDD_preprocessed/train/bonafide/img117600.png,bonafide
./SMDD_preprocessed/train/bonafide/img117629.png,bonafide
./SMDD_preprocessed/train/bonafide/img117630.png,bonafide
./SMDD_preprocessed/train/bonafide/img117634.png,bonafide
./SMDD_preprocessed/train/bonafide/img117648.png,bonafide
./SMDD_preprocessed/train/bonafide/img117650.png,bonafide
./SMDD_preprocessed/train/bonafide/img117675.png,bonafide
./SMDD_preprocessed/train/bonafide/img117693.png,bonafide
./SMDD_preprocessed/train/bonafide/img117699.png,bonafide
./SMDD_preprocessed/train/bonafide/img117730.png,bonafide
./SMDD_preprocessed/train/bonafide/img117784.png,bonafide
./SMDD_preprocessed/train/bonafide/img117805.png,bonafide
./SMDD_preprocessed/train/bonafide/img117817.png,bonafide
./SMDD_preprocessed/train/bonafide/img117838.png,bonafide
./SMDD_preprocessed/train/bonafide/img117861.png,bonafide
./SMDD_preprocessed/train/bonafide/img117873.png,bonafide
./SMDD_preprocessed/train/bonafide/img117900.png,bonafide
./SMDD_preprocessed/train/bonafide/img117914.png,bonafide
./SMDD_preprocessed/train/bonafide/img117920.png,bonafide
./SMDD_preprocessed/train/bonafide/img117941.png,bonafide
./SMDD_preprocessed/train/bonafide/img117965.png,bonafide
./SMDD_preprocessed/train/bonafide/img118021.png,bonafide
./SMDD_preprocessed/train/bonafide/img118031.png,bonafide
./SMDD_preprocessed/train/bonafide/img118045.png,bonafide
./SMDD_preprocessed/train/bonafide/img118060.png,bonafide
./SMDD_preprocessed/train/bonafide/img118088.png,bonafide
./SMDD_preprocessed/train/bonafide/img118112.png,bonafide
./SMDD_preprocessed/train/bonafide/img118113.png,bonafide
./SMDD_preprocessed/train/bonafide/img118126.png,bonafide
./SMDD_preprocessed/train/bonafide/img118141.png,bonafide
./SMDD_preprocessed/train/bonafide/img118166.png,bonafide
./SMDD_preprocessed/train/bonafide/img118208.png,bonafide
./SMDD_preprocessed/train/bonafide/img118238.png,bonafide
./SMDD_preprocessed/train/bonafide/img118269.png,bonafide
./SMDD_preprocessed/train/bonafide/img118288.png,bonafide
./SMDD_preprocessed/train/bonafide/img118306.png,bonafide
./SMDD_preprocessed/train/bonafide/img118312.png,bonafide
./SMDD_preprocessed/train/bonafide/img118327.png,bonafide
./SMDD_preprocessed/train/bonafide/img118386.png,bonafide
./SMDD_preprocessed/train/bonafide/img118472.png,bonafide
./SMDD_preprocessed/train/bonafide/img118562.png,bonafide
./SMDD_preprocessed/train/bonafide/img118575.png,bonafide
./SMDD_preprocessed/train/bonafide/img118583.png,bonafide
./SMDD_preprocessed/train/bonafide/img118601.png,bonafide
./SMDD_preprocessed/train/bonafide/img118607.png,bonafide
./SMDD_preprocessed/train/bonafide/img118613.png,bonafide
./SMDD_preprocessed/train/bonafide/img118620.png,bonafide
./SMDD_preprocessed/train/bonafide/img118635.png,bonafide
./SMDD_preprocessed/train/bonafide/img118650.png,bonafide
./SMDD_preprocessed/train/bonafide/img118652.png,bonafide
./SMDD_preprocessed/train/bonafide/img118671.png,bonafide
./SMDD_preprocessed/train/bonafide/img118682.png,bonafide
./SMDD_preprocessed/train/bonafide/img118690.png,bonafide
./SMDD_preprocessed/train/bonafide/img118700.png,bonafide
./SMDD_preprocessed/train/bonafide/img118730.png,bonafide
./SMDD_preprocessed/train/bonafide/img118759.png,bonafide
./SMDD_preprocessed/train/bonafide/img118768.png,bonafide
./SMDD_preprocessed/train/bonafide/img118839.png,bonafide
./SMDD_preprocessed/train/bonafide/img118895.png,bonafide
./SMDD_preprocessed/train/bonafide/img118912.png,bonafide
./SMDD_preprocessed/train/bonafide/img118914.png,bonafide
./SMDD_preprocessed/train/bonafide/img118957.png,bonafide
./SMDD_preprocessed/train/bonafide/img118999.png,bonafide
./SMDD_preprocessed/train/bonafide/img119018.png,bonafide
./SMDD_preprocessed/train/bonafide/img119022.png,bonafide
./SMDD_preprocessed/train/bonafide/img119026.png,bonafide
./SMDD_preprocessed/train/bonafide/img119038.png,bonafide
./SMDD_preprocessed/train/bonafide/img119040.png,bonafide
./SMDD_preprocessed/train/bonafide/img119044.png,bonafide
./SMDD_preprocessed/train/bonafide/img119046.png,bonafide
./SMDD_preprocessed/train/bonafide/img119086.png,bonafide
./SMDD_preprocessed/train/bonafide/img119128.png,bonafide
./SMDD_preprocessed/train/bonafide/img119146.png,bonafide
./SMDD_preprocessed/train/bonafide/img119147.png,bonafide
./SMDD_preprocessed/train/bonafide/img119168.png,bonafide
./SMDD_preprocessed/train/bonafide/img119180.png,bonafide
./SMDD_preprocessed/train/bonafide/img119221.png,bonafide
./SMDD_preprocessed/train/bonafide/img119222.png,bonafide
./SMDD_preprocessed/train/bonafide/img119234.png,bonafide
./SMDD_preprocessed/train/bonafide/img119306.png,bonafide
./SMDD_preprocessed/train/bonafide/img119318.png,bonafide
./SMDD_preprocessed/train/bonafide/img119361.png,bonafide
./SMDD_preprocessed/train/bonafide/img119374.png,bonafide
./SMDD_preprocessed/train/bonafide/img119387.png,bonafide
./SMDD_preprocessed/train/bonafide/img119398.png,bonafide
./SMDD_preprocessed/train/bonafide/img119419.png,bonafide
./SMDD_preprocessed/train/bonafide/img119434.png,bonafide
./SMDD_preprocessed/train/bonafide/img119436.png,bonafide
./SMDD_preprocessed/train/bonafide/img119485.png,bonafide
