image1,image2,label,identity
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-07.jpg,0,28-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-11.jpg,0,28-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-12.jpg,0,28-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-13.jpg,0,28-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-11.jpg,0,28-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-12.jpg,0,28-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-13.jpg,0,28-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-12.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/28-13.jpg,0,28-12
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-05.jpg,0,29-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-06.jpg,0,29-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-07.jpg,0,29-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-11.jpg,0,29-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-12.jpg,0,29-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-13.jpg,0,29-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-06.jpg,0,29-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-07.jpg,0,29-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-11.jpg,0,29-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-12.jpg,0,29-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-13.jpg,0,29-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-07.jpg,0,29-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-11.jpg,0,29-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-12.jpg,0,29-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-13.jpg,0,29-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-12.jpg,0,29-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/29-13.jpg,0,29-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-07.jpg,0,3-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-11.jpg,0,3-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-12.jpg,0,3-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-13.jpg,0,3-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-11.jpg,0,3-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-12.jpg,0,3-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-13.jpg,0,3-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-12.jpg,0,3-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/3-13.jpg,0,3-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-05.jpg,0,30-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-06.jpg,0,30-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-07.jpg,0,30-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-11.jpg,0,30-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-12.jpg,0,30-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-13.jpg,0,30-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-11.jpg,0,30-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-12.jpg,0,30-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-13.jpg,0,30-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-12.jpg,0,30-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-13.jpg,0,30-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-12.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/30-13.jpg,0,30-12
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-05.jpg,0,31-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-06.jpg,0,31-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-07.jpg,0,31-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-11.jpg,0,31-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-12.jpg,0,31-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-13.jpg,0,31-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-06.jpg,0,31-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-07.jpg,0,31-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-11.jpg,0,31-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-12.jpg,0,31-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-13.jpg,0,31-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-07.jpg,0,31-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-11.jpg,0,31-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-12.jpg,0,31-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-13.jpg,0,31-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-11.jpg,0,31-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-12.jpg,0,31-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-13.jpg,0,31-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-12.jpg,0,31-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/31-13.jpg,0,31-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-07.jpg,0,32-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-11.jpg,0,32-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-12.jpg,0,32-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-13.jpg,0,32-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-12.jpg,0,32-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/32-13.jpg,0,32-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-06.jpg,0,33-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-07.jpg,0,33-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-11.jpg,0,33-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-12.jpg,0,33-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-13.jpg,0,33-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-12.jpg,0,33-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/33-13.jpg,0,33-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-06.jpg,0,34-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-07.jpg,0,34-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-11.jpg,0,34-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-12.jpg,0,34-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-13.jpg,0,34-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-12.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/34-13.jpg,0,34-12
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-06.jpg,0,35-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-07.jpg,0,35-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-11.jpg,0,35-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-12.jpg,0,35-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-13.jpg,0,35-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-07.jpg,0,35-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-11.jpg,0,35-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-12.jpg,0,35-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-13.jpg,0,35-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-11.jpg,0,35-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-12.jpg,0,35-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-13.jpg,0,35-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-12.jpg,0,35-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-13.jpg,0,35-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-12.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/35-13.jpg,0,35-12
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-06.jpg,0,36-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-07.jpg,0,36-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-11.jpg,0,36-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-12.jpg,0,36-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-05.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-13.jpg,0,36-05
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-07.jpg,0,36-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-11.jpg,0,36-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-12.jpg,0,36-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-13.jpg,0,36-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-12.jpg,0,36-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-13.jpg,0,36-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-12.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/36-13.jpg,0,36-12
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-05.jpg,0,37-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-06.jpg,0,37-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-07.jpg,0,37-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-11.jpg,0,37-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-12.jpg,0,37-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-13.jpg,0,37-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-12.jpg,0,37-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-11.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-13.jpg,0,37-11
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-12.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/37-13.jpg,0,37-12
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-05.jpg,0,38-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-06.jpg,0,38-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-07.jpg,0,38-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-11.jpg,0,38-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-12.jpg,0,38-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-04.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-13.jpg,0,38-04
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-07.jpg,0,38-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-11.jpg,0,38-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-12.jpg,0,38-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-06.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-13.jpg,0,38-06
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-11.jpg,0,38-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-12.jpg,0,38-07
C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-07.jpg,C:/Users/kekyi/Downloads/FYP/D-MAD/FEI_preprocessed/bonafide/38-13.jpg,0,38-07
